10000 14999
1070 9402 34.9888
9964 2311 80.2111
5554 1874 74.8631
1379 6750 82.6585
261 7326 1.7703
3196 7418 43.2395
8968 4048 31.6773
84 8690 16.4155
5462 9771 42.4401
1304 3516 30.3644
8935 5705 86.6628
4674 1630 5.0883
1931 5726 67.5718
9706 343 21.7614
5686 5952 56.6975
543 3154 10.3629
9230 6631 25.8356
6102 7036 32.5240
1715 4880 83.2032
2501 5694 57.3810
6196 7089 31.8804
469 8769 79.0529
3001 2727 61.8838
1981 2184 36.8825
3557 6417 98.9793
5282 3822 94.1569
7996 4080 98.9918
7788 4247 28.9027
1302 1346 43.2082
4742 450 54.1203
7878 3953 99.2142
439 3665 25.3134
2661 1955 49.4135
5810 754 39.1096
22 6000 31.0208
4692 7322 37.5981
6519 6337 90.1027
8009 3364 5.7430
8634 2779 81.7273
3100 152 72.8419
6434 7129 70.5045
916 804 89.5229
1075 7877 83.3449
27 2308 10.8141
1848 6624 37.1034
6699 2314 58.8695
4232 4844 64.4641
5139 1752 34.0072
2630 8506 34.3958
2796 7198 28.7887
8081 531 29.6604
2616 6053 36.6064
5276 3754 10.9336
8075 5715 14.6792
5922 7530 74.3721
4465 7404 84.4194
3925 2172 84.3327
1413 6885 8.4026
7560 8227 97.6830
565 6015 39.9738
8903 113 46.5928
7699 4261 18.2777
7700 4722 84.1949
5827 8352 48.3314
1505 6343 38.4283
6946 9173 29.9548
5694 3839 86.4075
4261 4528 28.5141
9067 7674 85.3058
1359 8333 10.1548
8349 6061 67.1944
1858 6395 43.0110
4222 4062 38.1254
6040 9721 48.5969
1408 4161 45.8143
7828 2627 76.9056
5552 5331 68.5358
8804 1934 12.3387
4555 2358 20.4708
2032 9179 2.8138
2225 9794 18.5385
4817 5380 17.7127
2200 8285 15.3606
9207 637 24.3937
1696 8248 84.5393
2214 3465 92.9794
6856 6158 58.5230
2371 2918 74.1139
2187 2124 22.5037
8077 6424 70.6848
3823 3669 8.8146
7518 1807 57.3798
9290 7175 28.0711
9498 92 48.4940
1065 5718 5.1658
7478 5655 31.2163
1498 2378 52.8109
502 6465 71.7017
60 7555 97.1947
2101 9462 71.3003
847 3395 48.6824
5997 2509 89.1568
8935 5153 15.8386
8787 446 69.8880
1219 5420 50.0759
9423 5996 53.4502
6022 5633 13.3649
1410 1281 64.6800
7082 6187 39.3422
9913 3059 76.1318
4796 3714 72.7259
1754 3740 16.5049
637 7767 81.2228
6471 8832 21.7495
182 1332 27.4210
7577 3911 12.2660
323 508 32.7587
8586 5112 22.5838
8433 3272 14.0299
2888 7130 31.0268
7137 5957 10.6408
5513 1785 58.0790
9532 4839 34.8159
6196 8728 30.1697
3233 9653 50.3965
6999 2144 42.2385
5326 5841 41.2770
1297 8753 32.4157
8881 9841 64.3383
6854 8992 55.3224
9492 2753 77.4744
8315 6926 78.9150
1882 2452 72.0812
3527 5273 51.9043
856 284 84.2067
6708 6190 73.9210
3239 4394 97.5161
2859 7720 23.5748
8437 7312 54.3031
2836 3408 9.8430
1690 4027 2.0601
3916 5980 8.7737
2943 6770 64.5668
1770 6735 15.9568
3535 6660 30.2323
4574 1995 64.2960
3159 9346 74.1321
857 5053 81.1963
7727 8981 75.6184
5053 3105 88.0760
3525 2892 8.8943
7550 8532 12.0548
8746 2027 8.6135
1045 6432 64.9436
5946 5165 96.1198
4850 6207 87.5663
5868 6180 69.2411
4394 95 46.5620
6203 1596 81.3288
5566 6494 86.7491
3767 8517 83.6535
2432 9434 40.7427
4467 4710 30.9465
9410 9741 27.5859
3704 7580 13.0869
3680 4795 49.3873
9687 9879 27.6626
9071 1264 35.3760
427 7471 66.8427
5467 3034 24.3567
6732 7343 30.9832
5156 1090 15.2817
5955 4780 60.6341
2093 4257 17.1973
6411 8099 85.7520
1703 3955 27.3225
5847 1646 70.7355
7695 2518 6.5908
5169 8194 58.6289
4247 1901 84.4923
8933 606 73.0204
4927 2455 21.2881
8656 1824 80.0420
9280 1899 28.6968
6434 176 39.9214
2304 8699 83.0639
5959 6813 36.8681
2421 3051 46.3832
8434 2481 58.8742
2018 7807 65.2509
5725 3426 36.5801
9518 9517 63.6599
7503 4646 75.4717
7904 3973 7.3685
6808 156 17.4675
2113 5727 67.0402
6337 32 81.4194
1863 1178 20.5590
7690 2165 13.2655
5030 9572 73.8054
2264 9332 30.1395
7815 9933 77.4213
8936 5775 96.4924
1773 4854 46.3717
5924 6742 40.9982
2776 5366 46.6344
7577 3150 12.1215
5113 7856 23.2522
7560 6968 2.6634
6494 2657 56.3653
5184 544 78.7626
7001 1010 73.7366
9710 6734 72.8777
6280 440 96.9605
7667 389 14.8459
5403 503 43.5200
6268 8321 39.5877
1700 5857 76.6844
8 8468 89.2920
8995 3094 64.1052
16 7426 88.7283
8002 784 94.9969
8903 7228 72.1183
754 2443 36.5398
7631 7782 62.0638
4791 1430 57.7393
8862 828 13.1934
6979 8698 8.1219
3655 8205 73.6443
8618 3294 76.9197
2728 5843 57.0284
116 4268 40.9032
5307 3722 95.6494
6026 9999 69.3825
4062 525 16.9327
3357 4351 23.1412
3422 5528 43.7195
4218 7728 14.1678
7518 7296 61.2514
8344 7978 50.3047
9802 6815 6.6047
2151 3267 17.9737
9839 6231 69.9570
7953 1765 53.9373
3324 5871 84.0925
7886 8263 94.0287
4844 4952 77.4205
6774 1200 44.5985
4124 1153 2.4280
7674 357 92.3268
7542 5269 29.6605
9687 3605 57.7238
5032 7652 80.0797
849 1613 17.5590
2581 2857 52.5014
5554 3008 55.6754
8617 3055 4.6528
109 1157 39.9844
8769 9263 81.9435
3203 9892 4.8318
1619 5248 68.0942
9916 8058 56.3782
1446 1314 89.5780
5506 6853 54.8634
3716 2701 46.5822
6159 928 73.0478
2970 341 44.6669
7471 2774 26.3331
7196 2770 98.2529
8532 7476 94.5609
3982 522 27.0528
1640 6118 81.7043
7840 2760 61.1933
141 367 47.6469
8992 5815 72.9073
7118 6702 46.6741
7631 3750 16.9874
9622 6506 67.4856
9263 4363 38.3964
4789 1035 74.5947
8420 5691 69.3125
4282 5244 7.5114
4124 4341 48.0450
6886 8572 11.4248
5015 5581 20.0495
6747 8030 39.2497
3338 7961 43.5494
2607 3130 3.6479
7517 6875 90.1372
9921 9470 32.8085
3887 710 12.7361
1028 2049 39.8067
8605 3147 52.1929
6735 5160 1.6460
142 2248 3.0039
9048 6288 44.3439
5711 9414 61.7062
9869 630 61.6691
8632 3679 93.7738
9296 1833 85.7732
6044 9818 74.7759
2120 2300 29.2251
357 4262 75.3322
6418 5571 74.2485
667 4152 21.8007
9841 6718 40.3555
4056 5933 50.0833
5050 1168 81.7970
238 2149 29.9448
5332 6902 49.7843
8862 9499 27.1269
89 1953 39.9076
6915 8884 39.8081
5126 5304 70.8605
2955 7862 52.5309
5825 3137 60.0803
103 401 5.0920
3814 354 18.6237
8690 7846 74.7148
5880 712 98.2019
7022 5044 51.3584
7178 9091 20.8199
8434 589 87.0205
5952 4453 62.8790
2508 1692 84.8914
869 4184 13.0329
3979 9843 78.1527
795 5374 84.7711
5141 2492 3.8625
2225 3194 22.2050
1335 3314 8.8033
1302 4021 78.6835
8341 6249 22.6731
1365 4836 36.8001
3615 6480 76.8748
2579 9849 63.5988
9580 8870 38.9113
8452 6285 20.1738
4092 4599 90.2458
9879 719 8.5162
5472 9865 60.3849
7450 3000 31.1714
6155 4957 10.1309
6738 842 53.7885
7477 9612 82.5517
5878 7726 61.2973
4633 8010 68.7505
198 8221 63.6761
324 8274 71.2218
610 5201 18.9890
4023 988 30.4677
6512 6160 34.4248
9848 3133 27.8816
3227 9159 26.7939
8904 8743 92.0865
5387 2236 42.8957
1348 6117 79.1349
495 905 69.9957
6013 9412 56.8457
4468 5359 2.2284
5440 7547 51.9671
4976 4506 75.5379
678 2081 55.2239
8274 6989 17.9969
6892 4629 52.3274
492 437 63.8237
6596 281 27.5334
6717 6120 4.3418
9379 986 73.6512
6411 2862 75.1672
1595 2114 40.2242
371 1568 99.2965
8617 215 39.1743
111 6583 45.6361
5298 3741 38.7935
3838 2216 21.9421
7598 7915 91.6573
4067 1224 98.8296
1668 3112 45.9240
2125 4721 50.3500
7121 9685 7.7625
3562 4543 65.4792
3465 8031 30.5565
2332 2829 3.2071
9980 126 83.4567
2859 2567 29.0253
5831 6610 45.4124
3910 3778 24.7992
3979 3044 8.2705
7035 3519 58.8183
90 4895 83.0463
7668 1478 47.9743
6901 1397 79.1205
8521 2386 35.2441
8096 2310 43.6588
1947 8931 92.9663
3384 8645 16.5524
6832 8891 78.2079
1639 8580 47.0286
3910 7399 67.2228
5806 1771 14.2314
8249 6761 74.1087
3741 9730 32.3061
3348 4420 20.7349
2534 7475 76.3376
5887 895 15.0752
8841 2988 44.8799
8634 2978 78.4273
5644 8868 46.1274
8457 5742 1.1477
3814 7628 27.1027
190 8531 21.1325
3064 8177 21.2409
1395 234 74.1794
5057 9825 68.8401
7544 5541 64.9561
281 9268 78.7792
2093 5022 81.2405
5140 1828 79.3867
8341 4443 95.0417
9241 8834 87.6650
579 2769 75.8330
4124 9560 93.5792
7199 3879 37.6022
7762 3017 79.1732
1008 100 56.8276
4247 5428 94.2318
592 1508 78.8259
153 9240 53.5581
8315 2544 15.5584
7284 3993 80.2765
2421 5482 72.9005
5697 9320 93.6198
962 1043 10.3111
7943 9508 61.1040
1665 8724 24.4146
1075 944 58.7916
7030 9811 16.7378
5638 549 61.2677
4771 2010 1.4484
6541 6062 99.5066
4605 2024 57.4595
2128 9501 67.6942
9077 1018 53.9735
3724 3098 29.8161
4229 4538 21.6451
5526 9435 7.9001
6443 7810 25.1355
300 9604 51.9504
8900 4805 86.5594
9529 1053 27.9018
3042 1139 53.5018
1852 6548 3.0098
5462 7482 84.1069
4163 2679 72.6584
5250 776 46.8379
8936 7147 58.2251
4304 593 41.2949
9765 4908 28.3228
5405 3730 58.1221
2527 1233 58.7736
934 306 64.0534
3074 8374 86.5427
2779 9223 94.2419
3577 6404 9.7248
2534 6033 9.3351
6821 1951 20.4438
9177 8653 18.8870
100 2299 83.2495
8452 4673 46.8159
2711 2536 47.3415
2778 909 12.2717
7147 9151 17.5174
6992 2029 20.5852
1363 4149 32.8590
3516 2191 4.2742
5481 5799 17.4818
844 5766 42.3983
8132 9810 77.4493
5149 2335 49.0069
1960 8136 82.9333
4543 9066 77.6475
8231 3745 39.3096
4978 3214 54.1469
9828 4205 97.2144
9263 2297 30.9454
1729 1026 55.8545
3090 8316 10.1305
2193 8482 1.4425
1981 5338 66.2750
2577 3004 82.2852
4988 7842 48.9654
9706 1813 10.3542
5195 1701 7.6793
9945 8056 57.9256
523 926 20.9289
1688 117 11.7949
93 1476 2.3101
6817 2520 49.5662
3982 3641 16.1234
271 5449 18.2958
336 5254 89.5641
6439 3618 28.8338
1953 2036 16.9542
6817 299 56.7469
3673 5698 29.8411
2063 8215 83.6944
7937 3225 28.5012
7397 6209 3.3951
3246 6409 12.7014
975 1511 94.0247
2622 668 97.4688
2567 599 75.2698
9856 8497 39.6659
6675 2247 39.3524
6211 8928 40.1544
4261 7124 48.8430
1082 3729 56.9752
1681 7072 56.1037
5203 5397 26.1595
4694 9573 7.2886
9999 9452 88.7908
2788 3420 53.9345
5156 3474 69.3493
6721 8522 90.8345
367 3678 61.4096
9235 5295 99.5449
8249 6028 1.6128
7300 2793 25.0907
831 384 7.4349
1035 105 97.5112
647 5017 41.6192
198 1553 79.9856
2399 1801 4.4934
5153 3826 96.2847
2925 4423 55.6903
6331 9655 27.6462
8301 1447 48.4788
153 3260 98.9122
8215 3350 45.9066
4648 2496 74.9015
4517 211 8.1561
6478 5570 72.1558
152 7761 76.8243
183 4275 20.1699
5194 7386 34.0656
2002 1975 35.0048
1399 4311 46.1694
6180 9621 30.1393
9811 1772 68.7448
5366 1469 50.2191
970 5499 2.0255
7036 6208 48.8900
8367 3566 55.6619
8405 6681 2.2087
1569 2070 13.1483
6386 3445 15.4659
9071 7301 4.4157
9435 8874 87.4228
3924 7871 95.4342
5351 5791 41.1372
1040 720 33.2695
121 5960 52.1306
427 1047 43.6599
9265 6629 88.9893
9991 4740 36.0128
6307 7913 68.9560
4548 3152 42.3407
6049 4100 87.8556
9711 4885 13.6418
7877 4245 89.5988
5597 3362 64.9739
720 223 56.2251
1646 370 24.2793
74 3387 78.1148
3341 2703 40.8994
5699 5456 44.5389
8878 9716 89.1632
4119 2707 35.2143
5742 9662 84.8847
8877 8850 39.0878
7323 2921 36.4383
1113 602 33.0772
6043 8167 23.4854
1325 2670 69.3536
5946 1527 2.7690
6147 9985 96.4141
5791 871 21.3679
3605 1962 18.6966
6556 8169 91.1520
7338 6894 56.8651
6172 5101 75.0896
3255 5962 32.3973
182 8459 91.3651
9710 1038 93.1501
3814 5493 57.9772
1047 7368 14.8697
2958 8085 51.6447
2232 4120 75.2596
2036 70 89.4220
3506 7974 90.4886
8968 3394 78.3549
6430 6429 13.0404
9944 41 46.2662
9801 659 32.4285
6161 765 14.7755
6885 3449 96.9289
3822 2315 63.2092
8053 8735 28.6946
1434 9707 2.2210
6556 1716 32.6298
6113 4110 85.3852
16 4345 95.0840
9746 8012 11.6382
7631 4672 24.4802
3778 5232 50.8830
8264 3009 92.3476
7450 6929 32.4925
2049 1672 52.9937
8808 5807 13.4360
2140 470 85.6850
1756 9105 71.2645
495 9900 4.5978
8077 1502 18.8552
4607 7565 7.1905
1227 2017 63.4013
9736 2424 8.6782
3796 8630 15.2923
6853 3308 26.5320
8315 6025 79.7261
5547 7382 25.5361
5478 1796 48.3848
6815 4754 32.7838
249 5749 18.1644
5432 7636 75.0421
1458 7233 77.7670
1328 4961 19.1425
909 1698 97.6013
7578 5875 31.4370
9108 6483 19.5724
142 2648 8.4049
1690 862 71.5467
7006 1381 34.2843
4930 5929 11.1814
1278 9157 37.3392
6476 1382 65.2524
6813 9337 37.1100
8905 2136 95.8344
1238 2573 35.0436
3442 8015 20.9453
5996 5870 49.4459
2989 5458 3.4684
2589 3139 16.3094
8460 8155 78.6580
9695 3158 84.2658
1671 1202 46.6532
3161 5197 60.8613
8968 1583 51.3433
8226 1926 76.4982
7465 4521 81.5146
9518 1911 40.6501
1851 5796 99.7123
4228 3542 88.5372
7780 8011 51.2081
9818 1467 40.0573
1552 8926 65.9382
2499 2636 93.1336
9274 5062 17.5180
5824 6564 61.6799
2075 7211 96.9256
1493 127 15.3664
5281 3032 90.2708
3682 2884 59.0582
7792 2720 93.1925
3539 6199 33.7236
8668 8738 25.0216
6569 7526 3.9530
4660 9217 52.0000
3802 9338 89.2713
3966 7068 51.0963
4286 6764 7.2687
2248 9774 86.0999
2196 7987 8.1110
4582 746 20.2086
4856 4482 14.8215
3231 5200 13.7355
7364 500 68.1543
8374 1033 98.5290
4413 6939 38.8228
7722 8004 79.5679
451 9202 19.1897
1121 1604 75.3000
3532 9927 96.2573
912 3995 85.3306
9900 3972 72.2597
8874 1488 24.5995
3331 3561 21.3305
7130 4207 41.2825
6356 2077 95.0299
4161 6415 5.1498
5565 2809 79.7970
7006 8342 87.7417
9211 3834 50.5194
4516 2380 30.5724
4693 5739 3.9580
2061 6827 62.1892
9150 1062 71.1190
8926 682 84.3156
3208 1296 2.5115
9944 4005 19.5570
9500 4858 50.2843
4215 5621 91.5008
3275 3820 44.9860
4031 7197 98.5423
4784 1942 76.2120
3087 7537 70.2506
323 9261 41.0585
9437 2765 50.5080
8634 6772 88.6617
5130 5320 35.1923
2378 2449 93.3044
2943 1974 22.3785
9268 732 43.5652
9211 4430 3.3956
2729 1369 54.2804
8489 7610 44.6642
2821 8312 68.9268
1882 9819 62.2894
7081 7745 10.4737
2858 6226 15.0018
4710 6219 80.4102
3766 7942 56.1709
3441 5343 86.2086
5913 245 93.8820
4092 923 66.6283
1065 4014 77.4858
4771 6957 38.0804
4692 2387 54.3590
7929 9454 53.3784
3290 178 39.8122
4792 1912 12.3784
9261 8561 84.5963
6015 3184 88.9680
4279 2853 73.2299
2063 2922 47.4674
3649 1454 34.1946
3513 4202 83.9925
579 8954 49.2507
5620 5413 57.5294
930 4166 78.4768
6165 7028 5.8414
8087 2420 93.0258
4247 8801 41.1162
5307 7827 74.1447
9151 8105 5.8164
757 9862 79.5520
5032 2293 93.2748
2391 8821 54.8478
4712 1838 10.6213
7446 268 56.7450
6469 7479 87.9681
5067 5567 35.0603
7798 6166 46.6734
9564 9165 49.7351
1178 7977 25.7874
1669 9168 33.4079
7121 345 12.6706
3949 5762 26.4626
4150 7764 93.9785
6364 5923 75.9133
8608 7890 28.4815
5326 5379 52.9210
1234 3720 88.9153
3572 8802 69.6684
4634 8581 8.6119
6629 7625 1.6663
3495 738 96.0261
9241 5372 65.1422
2730 2507 60.8678
2071 1465 96.3716
7913 6173 85.4070
2085 1030 73.7023
4262 6256 37.4207
3440 2831 22.5218
849 7721 95.0293
4171 1988 80.3647
5667 7087 14.3765
3664 5510 44.3781
1637 1266 46.3570
8780 9504 97.8420
6681 8044 4.1432
8713 8041 15.1514
3781 8934 17.2382
123 1474 5.1608
6544 6059 7.3558
6633 4212 57.4062
6956 8533 34.4821
1426 7582 14.7208
4670 4428 41.6895
5338 17 98.6455
9207 2444 97.2333
3042 8987 17.0133
2720 8147 96.6550
3462 8976 74.2634
1701 4553 83.0747
6210 1507 38.3190
1395 6091 50.4742
6392 1559 31.7015
366 7637 59.0770
7778 6218 76.6105
2248 6303 15.6842
3350 845 69.7020
6723 1720 22.0368
9529 5133 63.3844
366 8680 19.1721
3027 4732 35.3704
233 3530 25.1923
668 4820 44.2475
8394 6805 27.4315
9694 5677 12.3150
4754 8512 46.9478
1019 1578 48.5397
8747 7027 71.1294
4831 2748 8.0773
4796 5336 47.1050
6689 9400 21.9613
6034 2434 55.9781
2093 891 44.0192
2181 2316 53.9969
8580 8669 71.3366
7636 7309 19.7784
5212 6200 30.3668
9644 5240 93.2640
3447 1535 74.7435
9579 5542 99.0940
5870 5487 86.0759
9604 8441 76.0931
1076 3197 28.6213
4533 2440 58.1478
1632 6298 13.0825
1988 1103 12.9101
6117 9756 97.1685
4171 3435 92.1813
689 6247 72.1952
5467 7683 46.9710
7834 4412 49.5935
9683 6672 69.0472
7485 5717 1.0446
4360 7225 1.1842
2298 9542 84.9668
2010 1017 44.8401
9504 7900 43.1017
7064 6669 63.0013
4617 1634 30.7360
2581 1484 96.3786
4340 5731 90.9808
5923 9744 25.1058
6461 8365 46.5394
4304 7624 56.5985
1055 2692 83.9959
9009 6649 69.6186
1915 4118 95.4555
8146 1757 72.4086
5878 717 64.3535
7513 3693 5.6562
1707 5706 93.7063
1043 1576 30.4870
3227 9864 54.7321
2518 2721 80.6109
9383 7756 35.6395
6025 6168 90.5744
6209 9352 88.2870
3980 6105 98.1002
4792 7803 74.6509
7752 331 3.6335
4637 4611 22.0269
9140 4654 71.3206
2203 7930 19.4211
8185 3639 16.5984
9606 7163 33.5154
2251 914 47.4530
5565 3515 43.6464
9159 3061 38.1686
6471 9357 74.6878
560 8879 8.8973
4890 3176 56.7998
9036 3390 51.1673
3074 564 18.3522
5855 3123 91.4640
5717 3533 96.0468
1742 1970 5.0581
6979 9304 4.7059
1579 961 22.1528
7654 7144 16.4283
5553 3559 10.0921
9550 6833 34.6325
4337 9608 76.5550
6257 3056 43.6018
9810 282 84.3681
8152 1375 33.5217
4203 3570 29.0962
7195 2084 63.1621
8242 8486 79.1399
4855 1902 95.2003
5739 5674 39.9720
2774 5927 64.2946
1960 9389 4.8452
2048 6953 32.0994
5706 6353 96.9079
8903 653 85.6832
840 6076 67.5783
9707 6192 41.2945
9681 8163 6.1378
3619 1898 28.3740
9744 7234 81.8506
1023 6503 41.6153
2140 9480 45.1667
5685 2640 54.1958
8630 5822 97.6047
9560 1605 66.2287
3716 8816 42.0664
9062 5431 13.3459
5990 2613 63.8493
577 1441 5.3135
5596 4139 91.8429
1849 6671 42.4112
9379 5008 87.9912
5908 3218 19.3566
129 1129 89.5147
5234 2107 89.1216
2632 7363 30.4781
2365 5906 23.8200
1578 581 3.8768
8934 8375 59.1681
4961 3668 19.8767
5367 8853 65.8325
3818 1130 11.3763
8322 1998 78.0352
5401 1717 90.9614
1484 8421 55.2079
3532 1566 58.7514
5160 2650 34.3987
1771 6848 22.6208
667 6368 41.2911
2589 9709 8.2555
9984 8662 5.0668
5660 7413 23.7760
1041 6857 60.4216
2829 7481 51.8256
1919 9487 85.8837
1013 5498 54.2039
4247 5457 25.5572
3208 7215 89.9954
3338 1758 36.7345
1715 6960 24.1420
2383 6584 20.0531
2970 8675 16.5404
5973 7873 78.3753
905 9733 10.1176
5060 4778 44.8673
9900 6221 59.7175
2581 9142 7.6436
1535 4319 98.0535
1206 6709 50.2683
3223 770 93.1285
5482 3288 53.3039
2434 6153 16.1132
2065 7448 44.4361
874 3689 72.0304
8490 1840 85.1251
8860 2899 84.4236
4509 1644 2.7579
7060 8051 59.6506
9066 7757 50.1831
3158 9206 35.2288
8268 5310 66.7626
9876 3885 23.4935
5674 7498 97.5353
101 409 20.3825
5165 6942 44.9819
1596 6576 84.1241
4673 1171 63.8565
5160 3319 26.7120
8514 4135 74.0175
6810 1137 95.6045
3394 4560 33.4532
7326 2376 56.1870
2648 4525 35.5218
1147 959 4.0984
969 902 44.6076
6044 399 76.8469
6346 4060 66.5298
8968 5723 72.7955
7762 5724 48.5373
4461 9074 43.3966
5741 2356 96.3208
4408 6344 40.9109
2862 1941 46.0435
3194 6783 86.4339
343 4068 3.2652
7078 1831 64.9307
74 5611 33.3187
3324 6408 50.3730
3055 1961 87.8814
103 2237 61.6819
1397 7275 19.2478
6902 6755 99.6660
7927 9430 57.8370
6921 1093 6.2606
9492 5480 80.7693
3073 1940 58.5910
5352 6954 10.5537
9508 4447 43.2646
5971 1 3.9077
1308 3243 43.1434
6334 687 21.1039
6864 8076 19.1177
9249 963 80.3095
3797 3299 57.4876
4780 9546 23.7048
7762 7464 15.4021
5440 7981 90.0672
8407 9134 62.2288
8495 6678 69.8666
3749 3902 35.7291
2536 8963 90.1055
6430 7612 94.1287
3898 7825 63.6049
182 5466 8.7759
2509 4995 45.1605
6395 7946 1.3922
41 155 51.1487
334 3792 19.8062
7092 3894 28.8851
774 8093 38.7494
9036 6083 8.9122
6257 3595 89.3850
8452 8756 26.7951
8815 85 6.5195
5660 5377 34.4377
8164 4069 76.8706
7343 128 10.5647
7624 4293 41.8997
4972 5213 6.9555
4050 5721 16.9881
3352 6464 96.6663
8913 2393 3.0097
6718 2806 16.8255
2332 3114 64.1621
8058 9750 51.1388
5922 5209 72.2823
5807 6047 70.4192
3663 244 64.3189
2197 9102 42.3089
6203 269 66.5271
1514 8783 55.8840
7608 2823 10.8247
8868 9752 61.6021
6942 1002 12.6052
839 996 89.4627
1682 1114 15.1308
5392 471 39.4479
2204 2495 83.4714
6587 1528 44.5491
9834 2926 34.8858
282 9700 37.4427
7761 3229 89.3188
5952 8678 54.8065
9921 3389 52.9662
8130 7868 6.0418
72 6230 87.6738
5642 36 88.6488
4607 2268 48.7097
3390 8515 86.2620
1332 9926 7.7644
3325 6573 69.5281
2461 2820 7.2956
1072 7534 99.8502
6036 4762 71.9793
8071 1470 60.0152
2002 1256 58.2596
6793 6123 53.4190
2405 170 39.8293
9736 5417 89.7183
2587 4625 84.5007
2288 974 74.2643
6172 7261 66.4912
8729 7804 61.9705
6804 1517 23.6010
9037 8319 64.0947
2315 7966 54.9798
8405 7775 7.3672
1678 2290 52.0833
5970 5488 10.0688
1567 9058 27.7052
1139 9057 46.1940
6081 4645 93.9668
1121 3707 58.2372
9439 8088 97.8226
7509 1481 98.0550
5748 8893 48.9805
3734 9099 87.1853
869 868 78.9271
8931 5932 51.1637
6355 1875 19.7382
2965 7014 42.0380
9390 266 93.0353
7750 8339 41.1506
2754 7590 6.3253
7778 5048 32.6154
7519 639 13.1558
299 2183 75.2415
9637 3062 34.5091
7289 2325 52.0971
2820 911 11.2297
7400 1886 33.3510
9451 5279 26.0802
5440 3997 88.3970
9326 9798 35.8039
4880 7724 45.1996
5914 9233 48.3631
9895 7455 56.8351
319 2482 55.6979
3722 7140 62.1077
4340 4803 19.0150
9560 4683 70.8095
7214 6504 73.9821
5470 6749 16.8565
7300 6056 3.3295
9021 7458 54.3309
7840 5630 78.7997
6036 6382 52.2643
4189 6710 29.1124
25 8730 48.2468
581 8343 48.1825
7017 8785 38.3356
1081 7885 79.0586
5183 3097 2.1770
4430 578 65.6273
7711 3600 35.2706
3250 5371 73.6177
2776 9886 33.2123
6732 3908 70.9913
3254 4774 71.6067
7301 8057 58.4423
1704 3310 47.9226
6110 1460 72.8100
2928 8444 84.3969
4235 5321 21.7064
8515 9050 98.9234
9771 6722 42.6467
926 7246 9.2616
8064 7944 66.1389
5513 4932 85.6086
3399 6736 80.5317
7313 3461 80.2421
7558 9830 87.4292
602 4362 11.2474
6018 9788 17.3596
6793 5004 25.1304
9921 6964 32.7487
6884 4040 34.6163
8650 1983 50.6287
1300 4472 98.3244
5245 4248 70.8746
7849 5233 88.0556
5914 4249 93.7870
5044 4108 69.0298
8315 3621 31.9016
2018 2747 8.6010
1308 3503 40.2043
7214 8080 1.5372
7246 2253 62.2983
7625 1732 21.3663
4995 3646 29.0750
5962 6089 19.6326
6395 1842 7.6936
8785 9932 6.6768
6404 6350 4.8423
9865 966 27.4817
8374 8101 53.2184
3251 3372 5.3683
4705 2460 71.7182
6378 8320 85.6700
4928 6291 39.1088
6538 843 37.2891
9359 4186 95.3158
1793 7327 94.6706
9549 8259 43.8253
1798 8171 54.2749
7843 9502 26.3003
3357 9844 27.4771
5015 6141 2.8080
3233 7159 34.6400
2536 7319 63.0829
1879 6658 28.2049
7752 4264 19.0517
5174 3947 16.5999
5880 6557 22.9594
6952 172 66.7960
5707 9894 58.3853
9850 7308 43.4028
5872 1862 11.2798
6699 9785 66.3994
866 4788 2.0426
6180 715 73.8584
6726 1338 54.3893
3099 1127 19.5810
5638 2763 38.8224
5069 4627 73.5611
7958 5832 7.1863
1478 5560 88.8420
7114 7096 22.9729
92 7986 63.2756
4809 4544 81.1042
2790 9342 28.8174
8203 5592 81.7689
6559 8338 70.5496
5910 4285 83.1953
2045 8266 85.6026
1045 9545 93.0920
667 8260 9.9094
4205 8670 97.5802
845 3131 29.2670
956 6763 9.7966
8077 5314 61.4354
5566 9355 51.4080
9417 3332 75.2416
3887 4619 4.7692
8130 4398 94.6863
9959 6253 15.3406
8606 9842 57.0246
9274 7387 30.8621
3399 655 1.3062
2416 7672 56.8787
7530 9817 45.6523
4528 4714 44.7102
9695 3392 3.6523
8429 8477 94.3926
6587 5353 95.5688
439 8208 67.4212
5239 4958 55.0386
4559 625 72.4338
7618 8988 45.2834
2657 4433 28.9938
9970 5649 61.0848
5174 9816 88.9579
4270 1032 18.5950
6709 1170 73.8579
738 3992 46.2892
8030 77 69.7456
9047 2619 71.6048
6898 4429 28.3426
7667 2489 69.5476
9066 6048 37.9246
715 9208 3.4293
5038 3265 15.9670
6531 3322 82.9640
8449 413 92.1219
6673 9474 95.3938
8841 3568 40.1524
6461 6012 67.5113
2390 1921 26.9507
6862 6668 91.4147
3508 1564 44.6463
9384 2599 11.4996
4150 3737 34.9371
7849 3321 74.4286
4332 4698 40.0258
5217 7456 92.0828
3211 3783 8.1977
7946 6621 37.3498
4732 9543 12.3444
875 3961 88.9913
4506 2256 16.3148
7201 1306 45.2761
4649 605 6.3595
1393 5011 13.9499
1840 1118 76.7079
1348 5795 36.3070
7981 5679 62.5885
9434 2962 36.1767
2779 762 21.8675
906 7809 9.5110
2298 7940 53.2534
6437 5818 89.3074
2084 400 26.4334
173 6052 44.9210
6853 8491 80.8980
3949 9184 36.3635
944 1872 52.1015
6043 1326 5.8331
3749 6281 44.1701
6256 9654 7.1470
9204 9478 70.2751
